Q7378729,Q4007647,2011-01-28,https://arquivo.pt/wayback/20110128084925/http://www.jn.pt/PaginaInicial/Interior.aspx?content_id=1390765&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+JN-ULTIMAS+%28JN+-+Ultimas%29
Q6756617,Q3062583,2010-12-28,https://arquivo.pt/wayback/20101228012901/http://dn.sapo.pt/inicio/portugal/interior.aspx?content_id=1743252
Q182367,Q1442096,2011-01-28,https://arquivo.pt/wayback/20110128143713/http://www.rr.pt/informacao_detalhe.aspx?fid=1232&did=135790
Q16493646,Q239248,2008-06-21,https://publico.pt/1333147
Q239248,Q10347715,2018-09-19,https://arquivo.pt/wayback/20180919042147/https://www.dn.pt/poder/interior/santana-lopes-recorda-visao-cosmopolita-do-empresario-pedro-queiroz-pereira-9738225.html
Q182367,Q656518,2011-05-27,https://arquivo.pt/wayback/20110527223332/http://www.dnoticias.pt/actualidade/politica/259035-socrates-anuncia-que-francisco-assis-sera-nas-eleicoes-cabeca-de-lista-p
Q10338225,Q7378729,2016-04-02,https://arquivo.pt/wayback/20160402031632/http://www.dn.pt/politica/interior/morais-sarmento-diz-que-rui-rio-tem-dimensao-de-estadista-4291162.html
Q1688029,Q10304982,2019-01-28,https://arquivo.pt/wayback/20190128182221/https://expresso.sapo.pt/politica/2019-01-28-Jeronimo-de-Sousa-lamenta-que-Portugal-esteja-ao-lado-de-Trump-e-Bolsonaro
Q444059,Q7378729,2017-10-13,https://arquivo.pt/wayback/20171013185422/https://ionline.sapo.pt/artigo/584321/OneSignalSDKUpdaterWorker.js.php
Q182367,Q3131021,2014-11-28,https://arquivo.pt/wayback/20141128062626/http://www.dn.pt/Inicio/interior.aspx?content_id=4243533
Q550243,Q610788,2019-05-22,https://arquivo.pt/wayback/20190522131445/https://expresso.pt/politica/2019-05-19-Marques-Mendes-Eleicoes-europeias-sao-plebiscito-a-Antonio-Costa
Q37181,Q349583,2011-03-30,https://publico.pt/1487446
Q10294766,Q10305694,2012-03-13,https://arquivo.pt/wayback/20120313160256/http://www.dn.pt/inicio/economia/interior.aspx?content_id=2358909
Q567,Q57661,2014-06-10,https://publico.pt/1639389
Q16019,Q610788,2018-06-03,https://arquivo.pt/wayback/20180603073317/http://expresso.sapo.pt/internacional/2015-12-08-Schauble-recorda-relacao-de-confianca-muito-boa-com-Costa-1
Q182367,Q156781,2015-10-19,https://arquivo.pt/wayback/20151019051929/http://www.rtp.pt/noticias/pais/jose-socrates-em-liberdade-mario-soares-foi-o-meu-melhor-amigo-estes-meses_v866771
Q2844986,Q1580316,2011-07-21,https://arquivo.pt/wayback/20110721163553/http://www.jornaldenegocios.pt/home.php?template=SHOWNEWS_V2&id=497193
Q2844986,Q611579,2017-05-02,https://arquivo.pt/wayback/20170502061947/http://expresso.sapo.pt/politica/2016-01-19-Ana-Gomes-sobre-Almeida-Santos.-Figura-incontornavel-da-construcao-democratica-e-da-descolonizacao
Q10392072,Q1580316,2011-07-17,https://arquivo.pt/wayback/20110717214930/http://noticias.sapo.pt/lusa/artigo/12819260.html
Q17420886,Q4777535,2013-10-05,https://arquivo.pt/wayback/20131005043240/http://sol.sapo.pt/inicio/Politica/Interior.aspx?content_id=86182
Q9618827,Q57398,2012-03-11,https://arquivo.pt/wayback/20120311222156/http://www.publico.pt/Pol%C3%ADtica/capucho-acusacao-de-cavaco-tem-toda-a-pertinencia-1537079
Q10338219,Q58161,2011-06-23,https://arquivo.pt/wayback/20110623032302/http://www.jn.pt/PaginaInicial/Nacional/Interior.aspx?content_id=1810399
Q15849,Q239248,2002-07-14,https://publico.pt/161645
Q4777562,Q737410,2011-01-16,https://publico.pt/1475526
Q439377,Q10338219,2018-03-12,https://arquivo.pt/wayback/20180312025916/https://sol.sapo.pt/artigo/603750/cristas-anuncia-recandidatura-de-nuno-melo-as-europeias
Q58161,Q57398,2015-10-23,https://arquivo.pt/wayback/20151023192451/http://www.ionline.pt/artigo/418459/paulo-portas-elogia-discurso-corajoso-de-cavaco-?seccao=Portugal_i
Q10346767,Q444059,2009-10-04,https://publico.pt/1403653
Q58161,Q239248,2004-12-11,https://publico.pt/1210581
Q656518,Q610788,2011-09-11,https://arquivo.pt/wayback/20110911201326/http://www.jornaldenegocios.pt/home.php?template=SHOWNEWS_V2&id=505157
Q2571494,Q156780,2004-07-10,https://publico.pt/1198797
Q550243,Q4777532,2013-08-25,https://arquivo.pt/wayback/20130825161440/http://economico.sapo.pt/noticias/marques-mendes-realca-prestigio-internacional-de-borges_175878.html
Q182367,Q41395,2011-07-09,https://arquivo.pt/wayback/20110709123918/http://www.tsf.pt/PaginaInicial/Portugal/Interior.aspx?content_id=1241965
Q182367,Q1382767,2018-07-23,https://arquivo.pt/wayback/20180723152941/http://sicnoticias.sapo.pt/pais/2018-07-21-Socrates-defende-Pinho-e-critica-Parlamento
Q182367,Q610788,2015-09-08,https://publico.pt/1707143
Q10281462,Q6706787,2017-02-24,https://arquivo.pt/wayback/20170224234129/http://noticias.sapo.pt/lusa/artigo/16f5fa2b5a4e098964fc31.html
Q156781,Q57398,2005-11-02,https://publico.pt/1237632
Q28555817,Q439377,2016-02-20,https://arquivo.pt/wayback/20160220183612/http://observador.pt/2016/02/17/cds-filipe-anacoreta-correia-nao-avanca-apoia-assuncao-cristas/
Q239248,Q311440,2015-04-12,https://arquivo.pt/wayback/20150412003226/http://www.ionline.pt/artigos/portugal/pedro-santana-lopes-ve-pena-retirada-guterres-da-corrida-presidencial
Q57398,Q312831,2012-01-22,https://arquivo.pt/wayback/20120122050322/http://www.ionline.pt/portugal/cavaco-silva-condecora-arquiteto-eduardo-souto-moura
Q6761683,Q1580316,2014-10-25,https://arquivo.pt/wayback/20141025041431/http://expresso.sapo.pt/ps-maria-de-belem-roseira-apoia-candidatura-de-antonio-jose-seguro=f663385
Q438868,Q311440,2015-04-11,https://arquivo.pt/wayback/20150411001636/http://www.dnoticias.pt/actualidade/pais/509891-freitas-do-amaral-acredita-que-antonio-guterres-seria-um-grande-presidente-d
Q239248,Q15849,2007-08-22,https://arquivo.pt/wayback/20070822193505/http://dn.sapo.pt/2007/07/04/nacional/santana_lopes_relanca_durao_barroso.html
Q182367,Q58161,2013-05-12,https://publico.pt/1594205
Q656518,Q6761683,2011-09-07,https://arquivo.pt/wayback/20110907170716/http://www.jornaldenegocios.pt/home.php?template=SHOWNEWS_V2&id=504877
Q444059,Q57398,2015-10-14,https://arquivo.pt/wayback/20151014171515/http://expresso.sapo.pt//actualidade//ferreira-leite-discursou-a-cavaco=f349491
Q2571494,Q610788,2013-01-30,https://arquivo.pt/wayback/20130130011741/http://sol.sapo.pt/inicio/Politica/Interior.aspx?content_id=67067
Q5043745,Q439377,2017-04-03,https://publico.pt/1767544
Q1253,Q22686,2017-06-30,https://arquivo.pt/wayback/20170630005500/http://observador.pt/2017/06/02/ban-ki-moon-profundamente-dececionado-com-decisao-de-donald-trump/
