Q1442096,Q329,2010-09-17,https://arquivo.pt/wayback/20100917170756/http://dn.sapo.pt/inicio/portugal/interior.aspx?content_id=1664801
Q57398,Q57615,2014-12-11,https://arquivo.pt/wayback/20141211032926/http://www.ionline.pt/artigos/portugal/cavaco-passos-desvalorizam-devolucao-diploma-sobre-suplementos-da-funcao-publica
Q21857888,Q57398,2015-11-05,https://publico.pt/1713514
Q567,Q3052772,2019-02-17,https://arquivo.pt/wayback/20190217200743/https://www.tsf.pt/internacional/interior/merkel-e-macron-reforcam-relacoes-extremistas-franceses-desconfiam-10469973.html
Q20017756,Q439377,2017-09-20,https://arquivo.pt/wayback/20170920215526/http://www.dn.pt/portugal/interior/autarquicas-medina-acusa-cristas-de-usar-lisboa-para-futura-candidatura-as-legislativas-8784225.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+DN-Portugal+%28DN+-+Portugal%29
Q64685,Q182367,2009-07-08,https://publico.pt/1390815
Q9650912,Q58161,2012-07-12,https://publico.pt/1554681
Q73400540,Q182367,2019-03-25,https://arquivo.pt/wayback/20190325201359/https://www.dn.pt/poder/interior/operacao-marques-socrates-foi-denunciado-pela-cgd---expresso-10491845.html
Q610788,Q1580316,2014-08-04,https://arquivo.pt/wayback/20140804064046/http://www.publico.pt/politica/noticia/costa-acusa-seguro-de-ter-visao-infantil-da-politica-1665037
Q1442096,Q57398,2011-01-22,https://arquivo.pt/wayback/20110122140135/http://www.ionline.pt/conteudo/99739-vil-baixeza-foi-o-que-fez-quadrilha-do-bpn-resposta-louca-cavaco
Q182367,Q57398,2015-12-23,https://arquivo.pt/wayback/20151223013143/http://www.jn.pt/PaginaInicial/Nacional/Interior.aspx?content_id=4946235&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+JN-SOCIEDADE+%28JN+-+Sociedade%29
Q1688029,Q57615,2010-08-03,https://arquivo.pt/wayback/20100803204735/http://www.ionline.pt/conteudo/69614-revisao-constitucional-jeronimo-sousa-acusa-passos-coelho-querer-desvalorizar-parlamento
Q13582493,Q13581707,2015-04-28,https://arquivo.pt/wayback/20150428194530/http://observador.pt/2015/04/28/carrilho-condenado-a-pagar-indemnizacao-de-25-mil-euros-ao-padrasto-de-barbara-guimaraes/
Q156781,Q57398,2011-01-25,https://publico.pt/1476969
Q156781,Q57615,2012-10-30,https://arquivo.pt/wayback/20121030232339/http://economico.sapo.pt/noticias/mario-soares-repudia-tom-violento-com-que-passos-falou-com-ps_155115.html
Q10346767,Q610788,2019-06-22,https://arquivo.pt/wayback/20190622052650/https://www.jornaldenegocios.pt/economia/politica/eleicoes/europeias/amp/rangel-acusa-costa-de-falta-de-legitimidade-moral-para-falar-de-etica
Q610788,Q57398,2015-01-08,https://arquivo.pt/wayback/20150108184745/http://economico.sapo.pt/noticias/nprint/209491
